report_date,bank_name,bank_category,record_type,metric,value,unit,data_status
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,credit_cards,0.0,count,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_atm_withdrawal_val,31722473.14234,rs_thousands,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_atm_withdrawal_vol,6142141.0,transactions,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_ecom_txn_val,388160.6984,rs_thousands,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_ecom_txn_vol,125097.0,transactions,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_other_txn_val,65242.5896,rs_thousands,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_other_txn_vol,6211.0,transactions,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_pos_txn_val,2930352.92979,rs_thousands,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_pos_txn_vol,1044458.0,transactions,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,debit_cards,13981651.0,count,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,micro_atms,5955.0,count,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,pos_terminals,193.0,count,provisional
2025-10-31,BANK OF MAHARASHTRA,Public Sector Banks,bank,upi_qr,954511.0,count,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,atm_offsite,0.0,count,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,atm_onsite,0.0,count,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,bharat_qr,1.0,count,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,credit_cards,0.0,count,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_atm_withdrawal_val,5415.5,rs_thousands,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_atm_withdrawal_vol,580.0,transactions,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_ecom_txn_val,0.0,rs_thousands,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_ecom_txn_vol,0.0,transactions,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_pos_txn_val,290.49922,rs_thousands,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_pos_txn_vol,35.0,transactions,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,debit_cards,505.0,count,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,micro_atms,0.0,count,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,pos_terminals,0.0,count,provisional
2025-10-31,BARCLAYS BANK PLC,Foreign Banks,bank,upi_qr,0.0,count,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,atm_offsite,3502.0,count,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,atm_onsite,7400.0,count,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,bharat_qr,0.0,count,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,cc_atm_withdrawal_val,515939.0,rs_thousands,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,cc_atm_withdrawal_vol,87205.0,transactions,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,cc_ecom_txn_val,3018595.31214,rs_thousands,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,cc_ecom_txn_vol,527584.0,transactions,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,cc_pos_txn_val,4859718.9921200005,rs_thousands,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,cc_pos_txn_vol,1131162.0,transactions,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,credit_cards,1065198.0,count,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,dc_atm_withdrawal_val,146925966.905,rs_thousands,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,dc_atm_withdrawal_vol,28731555.0,transactions,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,dc_ecom_txn_val,3730294.75186,rs_thousands,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,dc_ecom_txn_vol,775497.0,transactions,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,dc_other_txn_val,91938.185,rs_thousands,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,dc_other_txn_vol,4676.0,transactions,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,dc_pos_txn_val,17695492.42321,rs_thousands,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,dc_pos_txn_vol,5233829.0,transactions,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,dc_pos_withdrawal_val,1.14828,rs_thousands,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,dc_pos_withdrawal_vol,2.0,transactions,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,debit_cards,60760235.0,count,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,micro_atms,11363.0,count,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,pos_terminals,87955.0,count,provisional
2025-10-31,CANARA BANK,Public Sector Banks,bank,upi_qr,3996958.0,count,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,atm_offsite,2.0,count,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,atm_onsite,200.0,count,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,bharat_qr,0.0,count,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,credit_cards,0.0,count,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_atm_withdrawal_val,686104.6,rs_thousands,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_atm_withdrawal_vol,115615.0,transactions,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_ecom_txn_val,11668.92443,rs_thousands,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_ecom_txn_vol,1789.0,transactions,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_pos_txn_val,85862.96225,rs_thousands,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_pos_txn_vol,24256.0,transactions,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,debit_cards,231404.0,count,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,micro_atms,0.0,count,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,pos_terminals,0.0,count,provisional
2025-10-31,CAPITAL SMALL FINANCE BANK LTD,Small Finance Banks,bank,upi_qr,0.0,count,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,atm_offsite,1218.0,count,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,atm_onsite,2950.0,count,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,bharat_qr,38138.0,count,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_ecom_txn_val,0.0,rs_thousands,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_ecom_txn_vol,0.0,transactions,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_pos_txn_val,0.0,rs_thousands,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,cc_pos_txn_vol,0.0,transactions,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,credit_cards,0.0,count,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_atm_withdrawal_val,38026640.668,rs_thousands,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_atm_withdrawal_vol,7683485.0,transactions,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_ecom_txn_val,837091.5188,rs_thousands,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_ecom_txn_vol,199582.0,transactions,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_pos_txn_val,3292403.4557,rs_thousands,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_pos_txn_vol,1024361.0,transactions,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_pos_withdrawal_val,424.808,rs_thousands,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,dc_pos_withdrawal_vol,23.0,transactions,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,debit_cards,29656837.0,count,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,micro_atms,2614.0,count,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,pos_terminals,3237.0,count,provisional
2025-10-31,CENTRAL BANK OF INDIA,Public Sector Banks,bank,upi_qr,2031740.0,count,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,atm_offsite,0.0,count,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,atm_onsite,0.0,count,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,bharat_qr,0.0,count,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,cc_atm_withdrawal_val,3964.5,rs_thousands,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,cc_atm_withdrawal_vol,489.0,transactions,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,cc_ecom_txn_val,3944911.547089422,rs_thousands,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,cc_ecom_txn_vol,292139.0,transactions,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,cc_pos_txn_val,929525.9661200066,rs_thousands,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,cc_pos_txn_vol,136799.0,transactions,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,credit_cards,256388.0,count,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,dc_atm_withdrawal_val,0.0,rs_thousands,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,dc_atm_withdrawal_vol,0.0,transactions,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,dc_ecom_txn_val,0.0,rs_thousands,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,dc_ecom_txn_vol,0.0,transactions,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,dc_pos_txn_val,0.0,rs_thousands,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,dc_pos_txn_vol,0.0,transactions,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,debit_cards,0.0,count,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,micro_atms,0.0,count,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,pos_terminals,0.0,count,provisional
2025-10-31,CITI BANK,Foreign Banks,bank,upi_qr,0.0,count,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,atm_offsite,448.0,count,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,atm_onsite,1251.0,count,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,bharat_qr,0.0,count,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_atm_withdrawal_val,1275.3,rs_thousands,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_atm_withdrawal_vol,338.0,transactions,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_ecom_txn_val,258286.42784999908,rs_thousands,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_ecom_txn_vol,24674.0,transactions,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_pos_txn_val,320656.60503000335,rs_thousands,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,cc_pos_txn_vol,61702.0,transactions,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,credit_cards,55517.0,count,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,dc_atm_withdrawal_val,13480848.90841,rs_thousands,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,dc_atm_withdrawal_vol,2142118.0,transactions,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,dc_ecom_txn_val,106952.52935,rs_thousands,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,dc_ecom_txn_vol,35135.0,transactions,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,dc_pos_txn_val,1582119.54011,rs_thousands,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,dc_pos_txn_vol,460592.0,transactions,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,debit_cards,3287944.0,count,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,micro_atms,59438.0,count,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,pos_terminals,7008.0,count,provisional
2025-10-31,CITY UNION BANK LTD.,Private Sector Banks,bank,upi_qr,68710.0,count,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,atm_offsite,37.0,count,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,atm_onsite,776.0,count,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,bharat_qr,19579.0,count,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,cc_atm_withdrawal_val,0.0,rs_thousands,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,cc_atm_withdrawal_vol,0.0,transactions,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,cc_ecom_txn_val,1854706.95128,rs_thousands,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,cc_ecom_txn_vol,1968380.0,transactions,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,cc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,cc_other_txn_vol,0.0,transactions,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,cc_pos_txn_val,729773.9874600001,rs_thousands,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,cc_pos_txn_vol,254952.0,transactions,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,credit_cards,176011.0,count,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,dc_atm_withdrawal_val,2031617.5,rs_thousands,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,dc_atm_withdrawal_vol,372158.0,transactions,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,dc_ecom_txn_val,40225.74101,rs_thousands,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,dc_ecom_txn_vol,7453.0,transactions,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,dc_other_txn_val,0.0,rs_thousands,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,dc_other_txn_vol,0.0,transactions,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,dc_pos_txn_val,293025.3458,rs_thousands,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,dc_pos_txn_vol,110054.0,transactions,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,dc_pos_withdrawal_val,0.0,rs_thousands,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,dc_pos_withdrawal_vol,0.0,transactions,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,debit_cards,959970.0,count,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,micro_atms,0.0,count,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,pos_terminals,0.0,count,provisional
2025-10-31,CSB BANK LTD.,Private Sector Banks,bank,upi_qr,0.0,count,provisional
2025-10-31,DBS INDIA BANK LTD,Foreign Banks,bank,atm_offsite,330.0,count,provisional
2025-10-31,DBS INDIA BANK LTD,Foreign Banks,bank,atm_onsite,413.0,count,provisional
2025-10-31,DBS INDIA BANK LTD,Foreign Banks,bank,bharat_qr,0.0,count,provisional
2025-10-31,DBS INDIA BANK LTD,Foreign Banks,bank,cc_atm_withdrawal_val,5174.3,rs_thousands,provisional
